YEAR,WEEK,date,avgTemper,rain,sunHour,sunAmount,humidity,cloud,snow,wind
2016,31,2016-08-02,26.6,4.1,2.6,5.9,83.4,4.4,0.0,8.0
2016,31,2016-08-03,26.8,2.5,6.5,8.4,81.3,3.4,0.0,6.2
2016,31,2016-08-04,28.0,2.7,9.7,10.1,77.7,1.9,0.0,6.5
2016,31,2016-08-05,28.4,0.2,10.9,11.1,76.1,1.1,0.0,6.0
2016,31,2016-08-06,28.6,0.6,10.3,10.4,76.8,1.2,0.0,6.3
2016,32,2016-08-07,28.5,4.1,10.2,10.6,76.6,1.1,0.0,7.3
2016,32,2016-08-08,28.4,3.4,9.4,10.5,77.0,1.7,0.0,7.4
2016,32,2016-08-09,27.8,1.5,8.3,8.9,78.1,2.2,0.0,7.1
2016,32,2016-08-10,28.5,0.0,10.2,10.8,76.2,1.3,0.0,6.1
2016,32,2016-08-11,29.4,0.0,11.8,12.3,73.2,0.5,0.0,6.0
2016,32,2016-08-12,29.6,0.0,11.6,11.9,73.4,0.5,0.0,6.2
2016,32,2016-08-13,29.7,0.0,11.3,12.0,72.0,0.8,0.0,6.8
2016,33,2016-08-14,29.3,0.4,8.7,9.9,75.5,1.6,0.0,7.1
2016,33,2016-08-15,28.6,4.2,7.2,9.2,76.0,3.0,0.0,7.0
2016,33,2016-08-16,28.1,2.6,8.4,9.5,73.6,2.6,0.0,7.0
2016,33,2016-08-17,28.0,0.8,10.0,10.4,73.5,2.1,0.0,7.2
2016,33,2016-08-18,28.2,0.2,7.7,9.4,74.1,2.8,0.0,6.8
2016,33,2016-08-19,28.4,0.9,7.3,9.6,73.5,2.7,0.0,6.4
2016,33,2016-08-20,28.6,0.1,8.8,10.2,69.9,2.4,0.0,7.1
2016,34,2016-08-21,28.4,0.1,8.7,10.1,68.6,2.0,0.0,6.6
2016,34,2016-08-22,28.4,0.4,10.6,11.0,71.5,1.4,0.0,7.2
2016,34,2016-08-23,27.5,3.0,7.1,8.0,74.6,2.9,0.0,7.2
2016,34,2016-08-24,27.6,0.1,9.9,10.9,68.8,1.6,0.0,6.8
2016,34,2016-08-25,27.4,1.6,8.8,9.7,71.4,1.8,0.0,7.5
2016,34,2016-08-26,22.5,10.2,2.8,4.6,79.1,3.9,0.0,9.9
2016,34,2016-08-27,22.4,1.6,6.2,8.4,64.6,3.8,0.0,9.0
2016,35,2016-08-28,19.8,20.8,2.3,4.6,82.4,4.5,0.0,9.6
2016,35,2016-08-29,20.9,2.8,7.9,9.8,68.3,2.5,0.0,9.7
2016,35,2016-08-30,20.1,1.5,5.0,6.1,69.1,3.3,0.0,11.6
2016,35,2016-08-31,22.0,7.0,5.2,7.2,68.4,3.1,0.0,14.9
2016,35,2016-09-01,24.8,1.8,9.1,9.3,71.0,2.3,0.0,11.7
2016,35,2016-09-02,21.7,31.0,2.6,4.1,86.8,4.6,0.0,8.4
2016,35,2016-09-03,23.4,17.6,4.0,6.7,85.2,3.7,0.0,6.4
2016,36,2016-09-04,24.8,1.5,3.6,6.5,83.3,4.1,0.0,6.4
2016,36,2016-09-05,24.9,0.8,4.7,6.8,83.8,3.7,0.0,6.0
2016,36,2016-09-06,23.8,0.0,3.1,5.4,82.5,3.8,0.0,5.3
2016,36,2016-09-07,23.4,0.9,1.9,5.0,80.7,4.6,0.0,5.8
2016,36,2016-09-08,22.9,4.7,7.8,8.4,78.5,2.8,0.0,7.0
2016,36,2016-09-09,23.2,0.6,7.8,9.1,79.5,2.4,0.0,6.5
2016,36,2016-09-10,22.7,4.1,4.1,6.4,81.8,3.5,0.0,6.5
2016,37,2016-09-11,23.1,0.7,3.8,6.3,80.6,4.0,0.0,5.9
2016,37,2016-09-12,22.0,7.6,3.9,5.2,84.0,3.6,0.0,6.6
2016,37,2016-09-13,22.8,0.0,9.4,9.5,77.3,1.9,0.0,6.5
2016,37,2016-09-14,23.0,0.1,5.6,7.0,79.1,3.5,0.0,5.9
2016,37,2016-09-15,22.9,0.2,6.1,7.8,79.4,4.0,0.0,5.2
2016,37,2016-09-16,22.4,4.8,1.1,3.6,85.4,5.1,0.0,5.2
2016,37,2016-09-17,20.9,78.3,1.4,2.6,90.5,4.7,0.0,9.3
2016,38,2016-09-18,20.7,6.5,1.8,3.7,83.8,4.7,0.0,8.2
2016,38,2016-09-19,19.6,1.1,3.6,5.5,72.6,3.5,0.0,10.8
2016,38,2016-09-20,19.4,0.0,10.5,10.1,59.4,1.4,0.0,9.7
2016,38,2016-09-21,18.3,0.0,7.3,7.9,65.3,3.2,0.0,7.3
2016,38,2016-09-22,19.9,0.1,5.7,7.5,72.4,2.9,0.0,6.0
2016,38,2016-09-23,20.2,0.0,8.9,8.9,75.3,1.8,0.0,5.8
2016,38,2016-09-24,20.9,0.0,9.4,9.0,75.3,1.7,0.0,5.5
2016,39,2016-09-25,21.3,0.0,4.0,6.0,77.6,3.8,0.0,4.8
2016,39,2016-09-26,22.2,1.7,2.3,4.7,82.1,4.4,0.0,5.4
2016,39,2016-09-27,22.9,8.0,2.9,5.1,88.8,4.4,0.0,5.6
2016,39,2016-09-28,21.3,12.6,1.1,2.9,90.0,5.0,0.0,6.3
2016,39,2016-09-29,19.4,2.1,1.3,3.4,82.1,5.0,0.0,7.9
2016,39,2016-09-30,18.2,12.7,0.4,2.5,89.0,5.0,0.0,5.4
2016,39,2016-10-01,19.5,2.9,0.8,3.4,89.4,4.9,0.0,4.6
2016,40,2016-10-02,21.1,8.5,1.9,4.6,88.0,4.6,0.0,7.4
2016,40,2016-10-03,23.1,10.2,4.4,5.4,87.2,3.0,0.0,8.4
2016,40,2016-10-04,21.8,1.6,7.6,8.1,77.1,2.2,0.0,10.2
2016,40,2016-10-05,20.1,61.9,4.3,5.3,84.4,2.9,0.0,15.5
2016,40,2016-10-06,18.9,0.0,9.7,9.2,74.6,1.0,0.0,7.2
2016,40,2016-10-07,18.8,7.8,3.1,4.5,80.5,4.4,0.0,8.4
2016,40,2016-10-08,17.6,22.2,3.0,4.2,80.1,3.8,0.0,9.4
2016,41,2016-10-09,13.1,0.0,10.4,9.5,58.0,1.5,0.0,10.1
2016,41,2016-10-10,13.8,0.0,6.3,6.8,67.5,3.6,0.0,6.3
2016,41,2016-10-11,14.9,0.0,3.9,4.9,75.1,3.8,0.0,5.8
2016,41,2016-10-12,15.6,0.0,7.9,7.8,68.2,3.0,0.0,6.7
2016,41,2016-10-13,15.1,0.0,4.0,5.0,70.4,3.8,0.0,4.9
2016,41,2016-10-14,16.0,0.0,9.2,7.7,73.4,0.5,0.0,5.2
2016,41,2016-10-15,17.3,0.0,7.2,6.8,74.2,2.6,0.0,6.1
2016,42,2016-10-16,16.5,20.7,0.1,1.8,89.3,4.9,0.0,5.5
2016,42,2016-10-17,18.0,0.3,6.1,6.3,85.1,2.8,0.0,6.4
2016,42,2016-10-18,16.8,0.0,5.7,5.9,82.3,2.5,0.0,5.8
2016,42,2016-10-19,17.3,0.0,7.0,6.4,81.7,1.7,0.0,5.4
2016,42,2016-10-20,17.3,0.1,4.7,5.0,76.6,3.3,0.0,8.0
2016,42,2016-10-21,16.9,1.5,0.5,2.8,74.1,5.0,0.0,8.2
2016,42,2016-10-22,17.2,1.6,3.4,4.6,75.7,4.5,0.0,6.9
2016,43,2016-10-23,14.7,1.8,0.5,2.3,76.2,4.8,0.0,10.1
2016,43,2016-10-24,14.7,0.1,7.0,6.7,69.8,3.2,0.0,7.0
2016,43,2016-10-25,15.3,15.4,2.7,2.9,86.2,3.5,0.0,9.4
2016,43,2016-10-26,14.3,0.5,3.1,4.3,81.2,2.9,0.0,6.4
2016,43,2016-10-27,15.0,0.0,2.2,3.8,75.0,3.9,0.0,8.0
2016,43,2016-10-28,14.4,6.6,0.7,2.0,83.1,4.8,0.0,9.2
2016,48,2016-11-30,6.9,3.1,0.6,2.0,76.3,4.5,0.0,6.6
2016,48,2016-12-01,6.7,0.1,6.9,4.4,57.2,1.6,0.0,12.1
2016,48,2016-12-02,3.6,0.0,8.9,5.9,52.0,0.0,0.0,7.6
2016,48,2016-12-03,4.9,0.0,7.4,5.1,62.3,1.8,0.0,5.3
2016,49,2016-12-04,6.0,0.0,0.7,2.1,69.2,3.8,0.0,5.4
2016,49,2016-12-05,8.4,0.2,4.4,3.5,68.9,2.5,0.0,10.6
2016,49,2016-12-06,2.2,0.1,8.5,5.6,45.2,0.3,0.0,11.0
2016,49,2016-12-07,2.5,0.1,3.7,3.0,65.3,2.2,0.0,6.5
2016,49,2016-12-08,3.5,1.6,5.8,4.4,71.4,2.5,0.0,6.7
2016,49,2016-12-09,5.0,1.3,7.0,4.5,60.9,1.5,0.0,10.3
2016,49,2016-12-10,1.4,0.0,8.5,5.4,49.6,0.4,0.0,7.7
2016,50,2016-12-11,1.0,0.0,8.7,5.6,50.1,0.6,0.0,6.3
2016,50,2016-12-12,4.7,0.1,3.4,3.2,59.9,3.9,0.0,4.4
2016,50,2016-12-13,5.9,0.2,2.5,2.7,69.7,3.5,0.0,7.8
2016,50,2016-12-14,1.8,0.8,1.8,2.1,69.0,3.5,0.0,8.7
2016,50,2016-12-15,-0.8,0.2,7.2,4.8,53.5,1.2,0.2,11.0
2016,50,2016-12-16,-1.5,0.1,8.1,5.3,47.5,0.9,0.2,10.1
2016,50,2016-12-17,3.8,0.0,6.7,4.6,64.0,1.7,0.1,7.3
2016,51,2016-12-18,5.3,0.0,4.3,3.6,72.6,3.2,0.0,6.1
2016,51,2016-12-19,8.0,5.6,0.8,1.7,85.6,4.7,0.0,5.1
2016,51,2016-12-20,8.2,0.1,6.6,4.3,83.7,1.9,0.0,6.1
2016,51,2016-12-21,8.4,22.7,1.8,2.1,86.9,4.3,0.0,9.5
2016,51,2016-12-22,8.6,17.8,0.4,0.8,82.7,4.9,0.0,13.9
2016,51,2016-12-23,1.7,0.8,2.2,2.3,69.0,4.0,0.0,11.8
2016,51,2016-12-24,0.7,0.0,3.9,3.5,67.7,3.2,0.0,7.2
2016,52,2016-12-25,3.5,0.1,6.4,4.5,75.4,2.8,0.0,4.6
2016,52,2016-12-26,5.0,11.5,0.0,0.7,87.7,5.1,0.0,7.4
2016,52,2016-12-27,1.3,1.1,6.1,4.3,61.7,2.2,0.0,12.2
2016,52,2016-12-28,-0.9,0.0,8.6,5.5,56.7,1.1,0.0,7.2
2016,52,2016-12-29,-1.0,0.2,7.4,4.9,53.2,1.3,0.2,10.8
2016,52,2016-12-30,-1.0,0.0,7.7,5.4,55.4,1.2,0.0,7.0
2016,52,2016-12-31,2.0,0.0,4.6,3.5,71.0,2.5,0.0,5.6
2017,1,2017-01-01,3.8,0.0,5.8,4.3,75.7,2.1,0.0,5.2
2017,1,2017-01-02,6.0,0.1,4.5,3.7,76.8,2.6,0.0,7.0
2017,1,2017-01-03,4.1,0.0,8.3,5.2,64.8,0.2,0.0,7.0
2017,1,2017-01-04,4.5,0.0,6.9,4.5,66.4,1.8,0.0,6.1
2017,1,2017-01-05,4.9,1.7,0.5,2.2,71.1,4.2,0.0,8.0
2017,1,2017-01-06,5.9,0.2,6.0,4.3,68.2,2.3,0.0,6.6
2017,1,2017-01-07,4.9,0.8,3.6,3.3,74.9,3.2,0.0,4.7
2017,2,2017-01-08,7.6,1.7,3.0,3.5,72.9,4.2,0.0,7.4
2017,2,2017-01-09,4.5,0.1,6.2,4.0,61.2,2.1,0.0,11.2
2017,2,2017-01-10,0.5,0.0,7.1,4.7,52.9,1.4,0.0,11.0
2017,2,2017-01-11,-1.4,0.0,7.7,5.2,47.4,1.6,0.0,9.8
2017,2,2017-01-12,0.9,0.1,5.3,4.0,57.2,1.9,0.0,11.2
2017,2,2017-01-13,-1.9,0.3,5.3,3.8,54.0,1.6,0.2,12.1
2017,2,2017-01-14,-4.7,0.1,8.0,5.6,43.3,0.9,0.2,12.7
2017,3,2017-01-15,-5.5,0.0,8.6,6.1,42.6,0.2,0.1,9.1
2017,3,2017-01-16,-2.4,0.0,8.4,5.8,49.8,0.3,0.1,7.0
2017,3,2017-01-17,-0.8,0.0,6.2,4.4,54.4,2.2,0.1,5.0
2017,3,2017-01-18,1.0,0.0,4.1,3.6,61.4,2.8,0.0,6.8
2017,3,2017-01-19,0.8,0.0,7.1,4.8,65.0,2.2,0.0,6.5
2017,3,2017-01-20,-1.5,2.3,4.3,3.4,68.0,2.8,1.6,13.7
2017,3,2017-01-21,-2.3,0.7,5.2,4.3,69.0,2.6,1.1,9.1
2017,4,2017-01-22,-3.5,0.6,7.1,4.9,57.7,1.9,1.3,12.4
2017,4,2017-01-23,-5.5,0.2,8.1,5.7,55.3,1.0,0.7,10.1
2017,4,2017-01-24,-4.2,0.0,8.5,6.3,54.6,0.5,0.8,8.7
2017,4,2017-01-25,-3.1,0.0,9.1,6.6,55.0,0.4,0.5,7.2
2017,4,2017-01-26,-0.1,0.2,7.8,6.0,55.8,1.8,0.4,8.6
2017,4,2017-01-27,1.7,1.2,7.7,6.2,48.5,2.0,0.3,11.8
2017,4,2017-01-28,1.3,0.0,8.2,6.4,47.7,2.1,0.1,6.1
2017,5,2017-01-29,3.9,4.4,0.2,1.0,78.4,5.2,0.4,6.6
2017,5,2017-01-30,-0.9,0.7,6.8,5.4,62.3,1.9,0.4,11.9
2017,5,2017-01-31,-2.4,0.0,8.1,6.2,55.5,1.4,0.3,6.9
2017,5,2017-02-01,-1.7,0.0,7.4,6.0,46.2,1.3,0.2,10.7
2017,5,2017-02-02,-0.4,0.0,9.7,7.5,46.0,0.3,0.1,9.5
2017,5,2017-02-03,2.4,0.0,8.0,6.2,58.1,1.5,0.1,6.9
2017,5,2017-02-04,4.5,0.9,2.9,3.8,58.8,3.6,0.0,5.2
2017,6,2017-02-05,4.3,1.5,1.5,2.1,75.6,4.0,0.0,11.0
2017,6,2017-02-06,1.0,0.2,9.0,6.9,51.7,0.6,0.1,11.3
2017,6,2017-02-07,0.5,0.0,5.7,5.5,54.7,2.8,0.0,6.5
2017,6,2017-02-08,1.1,0.0,1.3,3.5,57.4,4.3,0.0,8.2
2017,6,2017-02-09,-2.0,0.2,7.2,6.0,51.4,2.5,0.2,13.2
2017,6,2017-02-10,-3.9,1.0,8.0,6.4,52.0,1.5,1.0,12.9
2017,6,2017-02-11,-2.6,0.3,8.0,6.4,53.7,1.4,1.0,11.0
2017,7,2017-02-12,-0.3,0.0,9.6,7.8,53.6,0.5,0.6,9.0
2017,7,2017-02-13,1.5,0.2,8.0,6.5,60.8,1.6,0.5,7.8
2017,7,2017-02-14,2.0,0.0,9.6,7.9,57.2,0.6,0.5,7.6
2017,7,2017-02-15,3.0,0.0,9.6,7.4,52.2,0.1,0.4,6.0
2017,7,2017-02-16,7.6,1.5,6.4,5.6,64.5,2.9,0.2,10.7
2017,7,2017-02-17,5.8,1.9,8.0,7.0,58.2,2.3,0.1,11.5
2017,7,2017-02-18,0.2,0.1,9.7,8.3,42.9,0.6,0.1,11.4
2017,8,2017-02-19,4.0,1.7,5.7,5.8,59.9,3.1,0.1,11.7
2017,8,2017-02-20,3.2,5.3,7.3,6.9,60.0,2.2,0.1,14.1
2017,8,2017-02-21,1.4,0.0,9.8,8.2,51.8,1.8,0.0,7.1
2017,8,2017-02-22,4.1,17.2,0.0,0.9,83.1,5.2,0.0,8.9
2017,8,2017-02-23,1.5,0.1,7.4,7.4,57.9,2.1,0.0,12.1
2017,8,2017-02-24,0.8,0.0,9.8,8.9,49.2,0.9,0.0,10.2
2017,8,2017-02-25,3.5,0.0,9.7,8.7,54.9,0.7,0.0,8.7
2017,9,2017-02-26,3.9,0.0,9.1,8.0,56.3,1.4,0.0,7.3
2017,9,2017-02-27,4.2,0.1,9.0,8.3,59.0,1.4,0.0,7.0
2017,9,2017-02-28,5.5,0.0,10.1,8.7,53.0,0.8,0.0,6.7
2017,9,2017-03-01,6.5,3.3,3.8,5.7,60.2,4.3,0.0,9.4
2017,9,2017-03-02,3.3,1.9,6.3,6.8,66.4,2.5,0.0,11.5
2017,9,2017-03-03,4.2,0.0,10.3,9.1,54.5,1.2,0.0,7.5
2017,9,2017-03-04,5.7,0.0,9.6,9.1,57.1,1.2,0.0,6.6
2017,10,2017-03-05,6.6,0.2,5.9,6.7,62.6,3.2,0.0,7.5
2017,10,2017-03-06,3.0,0.2,10.3,9.9,42.5,1.1,0.0,12.7
2017,10,2017-03-07,0.4,0.5,8.9,8.6,46.9,1.6,0.4,11.5
2017,10,2017-03-08,1.5,0.1,7.7,8.0,53.3,1.8,0.2,11.5
2017,10,2017-03-09,5.2,0.0,9.8,9.5,47.5,0.3,0.0,12.6
2017,10,2017-03-10,5.9,0.0,10.1,10.0,43.2,0.1,0.0,8.9
2017,10,2017-03-11,7.2,0.0,10.0,9.6,42.8,1.1,0.0,7.1
2017,11,2017-03-12,8.9,0.0,6.3,7.9,49.1,2.9,0.0,7.7
2017,11,2017-03-13,8.0,0.1,7.9,8.7,53.4,3.0,0.0,8.5
2017,11,2017-03-14,6.0,0.2,9.4,9.6,54.2,1.3,0.0,11.0
2017,11,2017-03-15,5.4,0.0,10.6,10.2,51.3,0.5,0.0,8.1
2017,11,2017-03-16,6.2,0.0,8.8,8.6,54.2,2.1,0.0,7.6
2017,11,2017-03-17,7.5,0.0,10.9,10.1,46.7,0.5,0.0,7.3
2017,11,2017-03-18,8.8,0.0,6.5,7.2,44.2,2.2,0.0,7.8
2017,12,2017-03-19,9.8,0.0,10.4,10.0,45.7,0.7,0.0,7.1
2017,12,2017-03-20,8.7,3.9,1.1,3.3,64.7,3.9,0.0,7.6
2017,12,2017-03-21,7.4,1.1,8.8,9.6,61.6,1.7,0.0,11.0
2017,12,2017-03-22,7.3,0.0,7.3,8.7,51.0,3.1,0.0,7.4
2017,12,2017-03-23,9.0,0.3,6.9,7.8,47.0,3.0,0.0,8.5
2017,12,2017-03-24,8.3,0.0,4.5,7.1,54.4,4.2,0.0,7.0
2017,12,2017-03-25,6.9,4.9,1.7,4.6,74.5,4.5,0.0,7.0
2017,13,2017-03-26,6.4,1.2,3.0,5.9,74.0,4.3,0.0,8.0
2017,13,2017-03-27,6.3,1.4,5.4,6.7,71.7,2.5,0.0,12.0
2017,13,2017-03-28,7.6,0.5,7.4,8.8,61.4,2.8,0.0,7.7
2017,13,2017-03-29,8.8,1.1,6.0,7.2,71.6,3.5,0.0,7.3
2017,13,2017-03-30,10.7,0.0,9.9,10.7,58.5,2.1,0.0,7.5
2017,13,2017-03-31,8.9,3.2,1.0,4.0,75.7,4.9,0.0,7.8
2017,13,2017-04-01,8.0,2.6,5.7,7.5,75.3,3.2,0.0,9.2
2017,14,2017-04-02,8.5,0.0,10.3,11.0,59.5,0.7,0.0,9.3
2017,14,2017-04-03,11.6,0.0,11.3,11.8,45.7,0.0,0.0,8.9
2017,14,2017-04-04,12.8,0.0,10.5,10.7,43.3,1.9,0.0,7.9
2017,14,2017-04-05,13.3,18.5,0.0,1.9,74.8,5.2,0.0,10.1
2017,14,2017-04-06,13.5,15.5,0.9,2.8,90.5,5.0,0.0,10.7
2017,14,2017-04-07,14.4,0.0,8.9,10.5,73.2,2.6,0.0,7.3
2017,14,2017-04-08,14.9,0.1,8.8,10.6,71.1,2.9,0.0,7.7
2017,15,2017-04-09,13.6,0.2,4.7,7.8,64.9,3.9,0.0,10.1
2017,15,2017-04-10,13.8,0.3,8.4,10.4,48.1,3.6,0.0,9.9
2017,15,2017-04-11,12.5,10.4,7.2,9.0,66.0,3.2,0.0,10.5
2017,15,2017-04-12,12.3,0.0,10.8,11.9,32.2,1.8,0.0,11.7
2017,15,2017-04-13,13.2,0.0,10.9,11.4,47.4,0.4,0.0,9.5
2017,15,2017-04-14,14.7,1.2,6.8,8.5,55.5,2.8,0.0,14.9
2017,15,2017-04-15,17.5,0.1,10.2,11.4,63.0,1.8,0.0,9.1
2017,16,2017-04-16,17.8,0.0,8.8,10.4,61.4,3.2,0.0,6.4
2017,16,2017-04-17,14.0,18.2,0.9,1.5,84.5,4.4,0.0,9.6
2017,16,2017-04-18,13.4,3.2,6.1,8.1,75.0,1.9,0.0,12.3
2017,16,2017-04-19,13.4,0.0,11.8,12.8,45.7,0.9,0.0,10.5
2017,16,2017-04-20,12.6,0.7,1.8,4.6,59.1,4.5,0.0,7.1
2017,16,2017-04-21,13.1,0.0,8.0,10.2,64.8,3.4,0.0,7.7
2017,16,2017-04-22,13.3,0.3,10.4,11.6,63.1,0.9,0.0,8.5
2017,17,2017-04-23,14.0,0.0,11.9,13.2,57.2,0.1,0.0,8.1
2017,17,2017-04-24,15.2,0.0,11.6,13.1,52.0,0.9,0.0,9.5
2017,17,2017-04-25,16.9,1.1,4.4,7.8,66.0,4.1,0.0,8.6
2017,17,2017-04-26,14.8,2.0,7.5,9.8,58.0,3.3,0.0,9.9
2017,17,2017-04-27,13.2,0.0,10.9,12.9,44.8,1.1,0.0,11.0
2017,17,2017-04-28,15.2,0.0,10.8,12.8,50.0,0.9,0.0,11.8
2017,17,2017-04-29,17.2,0.0,11.2,13.1,47.7,0.0,0.0,10.5
2017,18,2017-04-30,19.7,0.0,10.6,12.0,52.9,0.1,0.0,10.6
2017,18,2017-05-01,18.1,0.0,10.5,12.7,56.5,0.7,0.0,8.5
2017,18,2017-05-02,17.4,0.0,9.8,11.0,52.1,2.8,0.0,7.7
2017,18,2017-05-03,18.8,0.0,12.2,13.3,53.2,0.4,0.0,7.5
2017,18,2017-05-04,19.4,0.8,8.7,10.6,61.6,3.2,0.0,7.6
2017,18,2017-05-05,19.6,4.4,5.3,8.2,73.1,3.9,0.0,9.3
2017,18,2017-05-06,16.5,0.0,10.5,12.6,41.2,1.8,0.0,12.0
2017,19,2017-05-07,17.4,0.0,12.2,13.6,45.3,0.4,0.0,11.7
2017,19,2017-05-08,18.1,0.0,5.3,8.3,48.9,3.8,0.0,8.1
2017,19,2017-05-09,15.1,10.8,0.5,3.2,80.6,5.1,0.0,9.0
2017,19,2017-05-10,15.7,1.4,4.5,6.7,82.9,3.6,0.0,8.6
2017,19,2017-05-11,18.9,0.4,7.4,10.4,73.2,3.8,0.0,8.0
2017,19,2017-05-12,18.0,3.2,0.0,3.1,82.5,4.6,0.0,8.3
2017,19,2017-05-13,17.5,2.7,8.1,10.1,76.0,1.8,0.0,12.8
2017,20,2017-05-14,16.7,0.0,12.7,14.5,52.8,0.8,0.0,11.4
2017,20,2017-05-15,16.2,0.0,10.0,12.2,56.6,2.3,0.0,9.5
2017,20,2017-05-16,16.6,0.0,8.4,10.7,65.5,3.1,0.0,7.2
2017,20,2017-05-17,17.6,0.2,11.2,12.9,65.1,1.2,0.0,7.4
2017,20,2017-05-18,19.6,0.0,12.6,13.4,57.7,0.4,0.0,7.5
2017,20,2017-05-19,21.2,0.0,12.8,14.2,47.4,0.0,0.0,8.5
2017,20,2017-05-20,20.8,0.0,10.9,12.3,47.8,2.8,0.0,7.3
2017,21,2017-05-21,20.7,0.0,10.5,12.6,55.6,2.4,0.0,7.6
2017,21,2017-05-22,18.1,0.0,12.2,13.2,60.3,1.0,0.0,7.3
2017,21,2017-05-23,19.8,1.4,4.2,8.4,70.7,4.1,0.0,6.8
2017,21,2017-05-24,20.0,3.1,7.0,9.9,77.3,3.1,0.0,6.9
2017,21,2017-05-25,19.6,0.0,12.1,14.0,59.0,0.7,0.0,11.5
2017,21,2017-05-26,16.4,0.0,11.7,14.2,54.5,0.8,0.0,9.7
2017,21,2017-05-27,17.7,0.0,12.9,14.5,59.0,0.2,0.0,7.6
2017,22,2017-05-28,20.4,0.0,12.1,13.0,56.4,0.4,0.0,9.2
2017,22,2017-05-29,23.0,0.0,11.9,13.3,58.0,0.9,0.0,8.0
2017,22,2017-05-30,22.9,0.0,8.8,10.9,55.4,3.0,0.0,6.7
2017,22,2017-05-31,20.7,1.2,5.5,8.8,68.2,3.8,0.0,7.7
2017,22,2017-06-01,21.3,2.3,8.2,11.0,71.9,2.5,0.0,10.5
2017,22,2017-06-02,19.1,0.0,12.6,14.6,54.6,0.9,0.0,8.3
2017,22,2017-06-03,19.4,0.1,12.0,14.1,53.4,1.8,0.0,9.0
2017,23,2017-06-04,19.8,0.1,13.1,14.7,50.6,0.6,0.0,8.6
2017,23,2017-06-05,20.8,0.0,11.4,13.6,50.5,2.7,0.0,8.7
2017,23,2017-06-06,18.2,11.6,0.2,3.8,72.5,5.1,0.0,8.8
2017,23,2017-06-07,18.4,6.8,0.8,3.5,88.1,4.8,0.0,9.4
2017,23,2017-06-08,20.2,0.0,10.6,13.2,67.9,2.0,0.0,8.6
2017,23,2017-06-09,21.9,0.2,9.9,12.6,62.8,2.3,0.0,10.1
2017,23,2017-06-10,21.3,0.6,5.8,9.4,62.8,4.3,0.0,8.1
2017,24,2017-06-11,20.9,0.4,10.7,13.5,55.6,2.2,0.0,8.8
2017,24,2017-06-12,19.9,0.0,8.3,11.0,59.9,3.5,0.0,8.4
2017,24,2017-06-13,19.5,1.8,8.2,11.3,69.5,3.1,0.0,7.9
2017,24,2017-06-14,20.7,0.0,11.7,13.9,67.2,0.9,0.0,8.0
2017,24,2017-06-15,22.6,0.0,12.2,13.8,60.9,0.5,0.0,8.4
2017,24,2017-06-16,22.5,0.0,11.8,13.4,65.4,0.6,0.0,7.6
2017,24,2017-06-17,22.4,0.0,12.2,13.4,64.1,0.0,0.0,7.1
2017,25,2017-06-18,23.3,0.0,12.4,14.1,62.1,0.3,0.0,7.2
2017,25,2017-06-19,24.2,0.0,11.2,12.1,60.8,2.1,0.0,6.8
2017,25,2017-06-20,23.2,4.0,3.5,6.7,65.4,4.2,0.0,7.3
2017,25,2017-06-21,23.4,0.2,8.3,11.5,68.7,3.0,0.0,8.5
2017,25,2017-06-22,23.9,0.0,11.1,12.8,68.4,2.2,0.0,6.9
2017,25,2017-06-23,24.8,0.2,9.6,11.8,64.8,2.6,0.0,7.1
2017,25,2017-06-24,23.3,1.8,3.1,6.9,72.7,4.3,0.0,6.9
2017,26,2017-06-25,23.0,6.9,5.2,8.8,78.5,3.9,0.0,6.7
2017,26,2017-06-26,22.5,10.3,2.3,6.5,83.4,4.7,0.0,7.6
2017,26,2017-06-27,23.3,2.4,5.0,8.6,78.6,4.1,0.0,6.4
2017,26,2017-06-28,24.3,2.3,7.5,10.7,76.2,3.1,0.0,6.7
2017,26,2017-06-29,23.9,7.1,4.7,7.9,78.9,3.9,0.0,6.4
2017,26,2017-06-30,25.1,0.5,6.3,9.7,77.1,3.9,0.0,7.0
2017,26,2017-07-01,25.2,3.9,1.8,6.2,83.0,4.8,0.0,7.8
2017,27,2017-07-02,25.6,26.0,1.2,4.8,88.5,4.9,0.0,10.0
2017,27,2017-07-03,25.6,27.5,1.7,5.7,87.3,5.0,0.0,11.2
2017,27,2017-07-04,25.5,24.4,4.7,8.0,86.8,4.3,0.0,8.2
2017,27,2017-07-05,26.1,2.5,7.3,10.5,80.3,3.6,0.0,6.5
2017,27,2017-07-06,25.7,11.8,4.3,7.5,84.7,4.1,0.0,7.9
2017,27,2017-07-07,26.0,4.9,1.2,5.1,86.6,4.9,0.0,7.5
2017,27,2017-07-08,25.7,21.7,0.8,4.3,90.1,4.9,0.0,8.4
2017,28,2017-07-09,26.8,10.3,4.9,8.6,85.8,4.5,0.0,8.5
2017,28,2017-07-10,26.0,31.4,0.4,3.5,89.8,5.0,0.0,10.4
2017,28,2017-07-11,26.2,4.4,4.6,8.3,82.7,4.4,0.0,9.6
2017,28,2017-07-12,27.1,0.0,10.0,11.8,77.9,1.6,0.0,6.6
2017,28,2017-07-13,27.0,0.0,10.1,12.2,77.0,1.6,0.0,6.3
2017,28,2017-07-14,25.0,5.0,6.5,9.7,79.8,3.4,0.0,9.8
2017,28,2017-07-15,24.6,21.3,1.5,5.1,87.7,4.7,0.0,8.7
